Q4,Q5,Q7,Q8,Q10,Q11,Q12,Q13,Q14,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30_2,Q31_2,Q77,Q63,Q64,Q65,Q66,Q67,Q68,Q75,Q69,Q70,Q71,Q72,Q73,Q43,Q44,Q45,Q46,Q86,Q93_2,Q90_2,experiment,version,payprompt,gc,outparty,pid
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Not a strong Republican,NA,37,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,82,100,5 - A great deal,2,1- Very unlike me,5- Very like me,5- Very like me,1- Very unlike me,5- Very like me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,NA,NA,NA,NA,Alaska,50,20,2,2,1,4,Democrat,Republican
Female,White/Caucasian,"$70,000 – 79,999",High School / GED,Republican,NA,Strong Republican,NA,30,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,99,1 - Not at all,5- Very like me,2,4,5- Very like me,4,1- Very unlike me,3,1- Very unlike me,4,5- Very like me,4,4,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Strong Republican,NA,54,No,Yes,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,86,5 - A great deal,5- Very like me,2,2,4,2,2,2,4,2,3,1- Very unlike me,3,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Female,White/Caucasian,"$80,000 – 89,999",4-year College Degree,Republican,NA,Not a strong Republican,NA,54,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,66,60,1 - Not at all,3,2,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,2,3,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Female,White/Caucasian,"$60,000 – 69,999",Some College,Republican,NA,Not a strong Republican,NA,40,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,76,1 - Not at all,1- Very unlike me,3,5- Very like me,2,2,2,4,2,2,4,3,4,Tennessee,Neither support nor oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Female,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Strong Republican,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,2,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",2-year College Degree,Republican,NA,Strong Republican,NA,47,No,No,Yes,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,8,100,1 - Not at all,1- Very unlike me,5- Very like me,1- Very unlike me,4,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,20,20,2,2,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,2,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",High School / GED,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,1,2,NA,NA
Female,White/Caucasian,"$70,000 – 79,999",4-year College Degree,Republican,NA,Not a strong Republican,NA,22,No,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,27,81,1 - Not at all,1- Very unlike me,3,4,1- Very unlike me,1- Very unlike me,4,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,1,4,Democrat,Republican
Female,White/Caucasian,"$50,000 – 59,999",4-year College Degree,Republican,NA,Strong Republican,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Male,White/Caucasian,"$90,000 – 99,999",Masters Degree,Democrat,NA,NA,Strong Democrat,40,Yes,No,Yes,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,100,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Republican,Democrat
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,22,No,No,No,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,1 - Not at all,2,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,2,4,3,NA,NA,NA,NA,Florida,0,0,2,1,2,4,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,31,No,No,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,82,1 - Not at all,3,3,5- Very like me,1- Very unlike me,3,5- Very like me,5- Very like me,3,3,3,5- Very like me,5- Very like me,Iowa,Oppose,Unjustified,Yes,NA,,,1,1,2,1,Democrat,Republican
Male,White/Caucasian,"Less than $30,000",4-year College Degree,Republican,NA,Not a strong Republican,NA,50,No,No,Yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,43,39,1 - Not at all,4,4,3,2,3,3,1- Very unlike me,1- Very unlike me,4,1- Very unlike me,3,1- Very unlike me,NA,NA,NA,NA,Oregon,40,60,2,3,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Strong Republican,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,1,2,NA,NA
Female,White/Caucasian,"$100,000 or more",Doctoral Degree,Republican,NA,Strong Republican,NA,42,No,No,Yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,96,4,1- Very unlike me,2,2,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Justified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"$70,000 – 79,999",4-year College Degree,Republican,NA,Strong Republican,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,2,2,NA,NA
Male,White/Caucasian,"$90,000 – 99,999","Professional Degree (JD, MD)",Republican,NA,Strong Republican,NA,34,Yes,Yes,Yes,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86,87,1 - Not at all,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,2,2,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,31,29,2,1,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Not a strong Republican,NA,37,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,38,76,1 - Not at all,1- Very unlike me,2,4,3,2,3,2,3,3,2,3,2,Iowa,Neither support nor oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Male,White/Caucasian,"$30,000 – 39,999",Some College,Republican,NA,Strong Republican,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,2,NA,NA
Male,White/Caucasian,"$90,000 – 99,999",Masters Degree,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,2,2,NA,NA
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Not a strong Republican,NA,39,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,18,100,1 - Not at all,2,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,4,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Male,White/Caucasian,"$60,000 – 69,999",4-year College Degree,Independent,Republican Party,NA,NA,54,No,No,Yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,80,1 - Not at all,3,3,3,1- Very unlike me,3,3,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,3,NA,NA,NA,NA,Oregon,10,50,2,3,2,1,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",2-year College Degree,Democrat,NA,NA,Not a strong Democrat,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,2,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Democrat,NA,NA,Strong Democrat,71,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,97,5,1 - Not at all,3,3,1- Very unlike me,1- Very unlike me,3,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,5,50,2,3,2,,Republican,Democrat
Male,White/Caucasian,"$40,000 – 49,999",High School / GED,Democrat,NA,NA,Not a strong Democrat,38,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,79,66,3,1- Very unlike me,3,3,2,2,2,1- Very unlike me,2,1- Very unlike me,2,2,2,Iowa,Neither support nor oppose,Unjustified,No,NA,,,1,2,1,1,Republican,Democrat
Female,White/Caucasian,"$50,000 – 59,999",Some College,Republican,NA,Strong Republican,NA,50,Yes,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,91,1 - Not at all,2,2,2,2,2,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,2,NA,NA
Female,White/Caucasian,"$50,000 – 59,999",High School / GED,Republican,NA,Strong Republican,NA,54,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,87,1 - Not at all,2,3,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,2,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,10,50,2,3,2,1,Democrat,Republican
Female,White/Caucasian,"$70,000 – 79,999",4-year College Degree,Republican,NA,Strong Republican,NA,43,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,9,96,2,1- Very unlike me,3,4,2,3,3,1- Very unlike me,1- Very unlike me,3,2,3,1- Very unlike me,Iowa,Oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,49,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,100,99,5 - A great deal,1- Very unlike me,3,3,3,4,3,3,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,Michigan,Neither support nor oppose,Justified,Yes,NA,,,1,1,1,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",Less than High School,Other,Democratic Party,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,2,2,NA,NA
Female,White/Caucasian,"$60,000 – 69,999",4-year College Degree,Other,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,2,NA,NA
Male,White/Caucasian,"$100,000 or more",High School / GED,Republican,NA,Strong Republican,NA,52,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,80,1 - Not at all,1- Very unlike me,3,2,1- Very unlike me,3,3,2,1- Very unlike me,2,2,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,15,60,2,1,2,1,Democrat,Republican
Female,White/Caucasian,"$40,000 – 49,999",High School / GED,Republican,NA,Strong Republican,NA,25,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,31,71,1 - Not at all,3,2,2,3,2,3,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,2,NA,NA,NA,NA,Oregon,10,10,2,3,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more","Professional Degree (JD, MD)",Republican,NA,Not a strong Republican,NA,51,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,63,3,1- Very unlike me,5- Very like me,1- Very unlike me,2,2,2,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,2,Iowa,Oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"$70,000 – 79,999",4-year College Degree,Republican,NA,Not a strong Republican,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,2,2,NA,NA
Female,White/Caucasian,"$70,000 – 79,999",2-year College Degree,Republican,NA,Strong Republican,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,2,NA,NA
Male,White/Caucasian,"$60,000 – 69,999",2-year College Degree,Republican,NA,Not a strong Republican,NA,41,No,No,No,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,52,80,1 - Not at all,3,3,3,1- Very unlike me,4,2,2,1- Very unlike me,3,2,4,2,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Strong Republican,NA,38,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,80,86,5 - A great deal,5- Very like me,1- Very unlike me,1- Very unlike me,1- Very unlike me,5- Very like me,5- Very like me,5- Very like me,5- Very like me,5- Very like me,5- Very like me,1- Very unlike me,1- Very unlike me,Michigan,Strongly oppose,Unjustified,No,NA,,,1,1,2,4,Democrat,Republican
Male,White/Caucasian,"$60,000 – 69,999",Some College,Other,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,2,NA,NA
Male,White/Caucasian,"$40,000 – 49,999",Masters Degree,Republican,NA,Strong Republican,NA,23,Yes,Yes,Yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,72,76,4,4,4,4,3,4,5- Very like me,4,4,4,4,3,4,Texas,Strongly support,Justified,Yes,NA,,,1,3,2,4,Democrat,Republican
Male,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Not a strong Republican,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,2,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Strong Republican,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,2,2,NA,NA
Female,White/Caucasian,"Less than $30,000",4-year College Degree,Republican,NA,Strong Republican,NA,40,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,65,72,2,1- Very unlike me,3,2,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"$50,000 – 59,999",High School / GED,Republican,NA,Strong Republican,NA,25,No,No,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,36,73,3,5- Very like me,3,4,5- Very like me,4,5- Very like me,3,3,4,5- Very like me,5- Very like me,2,NA,NA,NA,NA,Washington,40,70,2,1,2,4,Democrat,Republican
Male,White/Caucasian,"$70,000 – 79,999",Some College,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,2,NA,NA
Male,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Not a strong Republican,NA,52,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,15,37,1 - Not at all,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,2,30,2,3,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",High School / GED,Republican,NA,Strong Republican,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,2,NA,NA
Male,White/Caucasian,"$30,000 – 39,999",Some College,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,2,NA,NA
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Strong Republican,NA,39,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,100,1 - Not at all,3,5- Very like me,5- Very like me,3,5- Very like me,3,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,4,NA,NA,NA,NA,Oregon,0,0,2,2,1,1,Democrat,Republican
Female,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Strong Republican,NA,30,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,84,1 - Not at all,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,California,5,0,2,3,2,1,Democrat,Republican
Female,White/Caucasian,"$70,000 – 79,999",Masters Degree,Democrat,NA,NA,Strong Democrat,76,No,Yes,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80,17,1 - Not at all,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,2,1- Very unlike me,NA,NA,NA,NA,NA,,,1,1,2,,Republican,Democrat
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Not a strong Republican,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,2,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Strong Republican,NA,50,No,No,No,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,89,4,3,3,3,3,3,3,3,3,3,3,5- Very like me,4,NA,NA,NA,NA,Alaska,20,50,2,2,2,1,Democrat,Republican
Female,White/Caucasian,"$50,000 – 59,999",4-year College Degree,Republican,NA,Not a strong Republican,NA,31,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,50,50,1 - Not at all,1- Very unlike me,4,1- Very unlike me,3,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,2,1,Democrat,Republican
Female,White/Caucasian,"$100,000 or more",Less than High School,Republican,NA,Strong Republican,NA,50,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,100,1 - Not at all,1- Very unlike me,3,3,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Strong Republican,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,2,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,2,NA,NA
Male,White/Caucasian,"$70,000 – 79,999",Some College,Republican,NA,Strong Republican,NA,38,No,Yes,Yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,91,2,5- Very like me,2,5- Very like me,5- Very like me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,NA,NA,NA,NA,Oregon,3,61,2,3,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Not a strong Republican,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,2,2,NA,NA
Female,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Not a strong Republican,NA,45,No,No,Yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,34,47,1 - Not at all,1- Very unlike me,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,2,2,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,2,1,Democrat,Republican
Male,White/Caucasian,"$90,000 – 99,999",High School / GED,Republican,NA,Not a strong Republican,NA,39,No,No,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,3,3,2,5- Very like me,1- Very unlike me,2,4,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,4,3,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,4,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",Some College,Republican,NA,Not a strong Republican,NA,40,No,No,Yes,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,15,94,1 - Not at all,5- Very like me,4,4,2,2,3,2,2,3,3,2,1- Very unlike me,Tennessee,Support,Unjustified,Yes,NA,,,1,3,2,4,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Other,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,1,2,NA,NA
Male,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Not a strong Republican,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,2,NA,NA
Female,White/Caucasian,"$50,000 – 59,999",Some College,Republican,NA,Not a strong Republican,NA,37,No,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,77,2,3,1- Very unlike me,2,3,3,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,3,3,3,Iowa,Neither support nor oppose,Unjustified,Yes,NA,,,1,3,2,4,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",4-year College Degree,Republican,NA,Strong Republican,NA,46,No,No,No,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51,52,3,3,3,3,3,3,4,3,3,3,3,4,3,Michigan,Neither support nor oppose,Unjustified,No,NA,,,1,2,1,1,Democrat,Republican
