Q4	Q5	Q7	Q8	Q10	Q11	Q12	Q13	Q14	Q16	Q17	Q18	Q20	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q29	Q30_2	Q31_2	Q32	Q33	Q34	Q35	Q36	Q77	Q63	Q64	Q65	Q66	Q67	Q68	Q75	Q69	Q70	Q71	Q72	Q73	Q43	Q44	Q45	Q46	Q49	Q50	Q51	Q52	Q82	Q53	Q76	experiment	version	partisantreatment	gc	outparty	pid	item.crime
"Female"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"33"	"Yes"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	0	100	"Neither agree nor disagree"	"Somewhat disagree"	"Somewhat agree"	"Yes"	"No"	"5 - A great deal"	"1- Very unlike me"	"5- Very like me"	"2"	"3"	"4"	"5- Very like me"	"4"	"1- Very unlike me"	"5- Very like me"	"4"	"1- Very unlike me"	"3"	"South Carolina"	"Neither support nor oppose"	"Justified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"70,000 – 79,999"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"19"	"NA"	"NA"	"NA"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	75	68	"Somewhat agree"	"Somewhat agree"	"Neither agree nor disagree"	"Yes"	"Yes"	"3"	"4"	"3"	"3"	"5- Very like me"	"4"	"4"	"3"	"4"	"4"	"5- Very like me"	"3"	"4"	"Georgia"	"Support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"59"	"No"	"No"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	0	9	"Strongly disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"1 - 3 days in jail"	"Neither support nor oppose"	2	1	1	1	"Democrat"	"Republican"	"protesting without a permit"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"33"	"NA"	"NA"	"NA"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	100	90	"Strongly agree"	"Strongly agree"	"Strongly agree"	"Yes"	"Yes"	"5 - A great deal"	"3"	"3"	"4"	"5- Very like me"	"4"	"5- Very like me"	"3"	"5- Very like me"	"3"	"3"	"5- Very like me"	"5- Very like me"	"Kentucky"	"Strongly support"	"Justified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Independent"	"Republican Party"	"NA"	"NA"	"47"	"No"	"No"	"No"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	0	100	"Strongly disagree"	"Strongly agree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"4"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"Florida"	"Neither support nor oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"2-year College Degree"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	2	2	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"35"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	2	1		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Democrat"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"80,000 – 89,999"	"4-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"34"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	73	73	"Strongly disagree"	"Strongly disagree"	"Strongly disagree"	"No"	"No"	"2"	"4"	"5- Very like me"	"2"	"3"	"3"	"3"	"4"	"4"	"5- Very like me"	"2"	"4"	"1- Very unlike me"	"Florida"	"Support"	"Justified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"37"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	2		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"Some College"	"Republican"	"NA"	"Strong Republican"	"NA"	"20"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	44	82	"Neither agree nor disagree"	"Strongly disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"2"	"3"	"3"	"4"	"4"	"3"	"4"	"2"	"5- Very like me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"11 - 15 years in prison"	"Strongly oppose"	2	1	1	1	"Democrat"	"Republican"	"arson"
"Female"	"White/Caucasian"	"70,000 – 79,999"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"64"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	0	100	"Neither agree nor disagree"	"Somewhat agree"	"Somewhat agree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Louisiana"	"7 months to 1 year in jail"	"Neither support nor oppose"	2	2	2	1	"Democrat"	"Republican"	"arson"
"Female"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"43"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"30,000 – 39,999"	"Some College"	"Republican"	"NA"	"Strong Republican"	"NA"	"59"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	30	94	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"2"	"2"	"1- Very unlike me"	"3"	"2"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Community service"	"Neither support nor oppose"	2	1	2	1	"Democrat"	"Republican"	"assault"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"64"	"No"	"No"	"No"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	41	59	"Strongly agree"	"Somewhat agree"	"Somewhat agree"	"No"	"No"	"1 - Not at all"	"5- Very like me"	"4"	"4"	"5- Very like me"	"2"	"4"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"4"	"1- Very unlike me"	"Georgia"	"Oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Democrat"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"50"	"No"	"No"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	35	65	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"3"	"4"	"3"	"2"	"2"	"4"	"3"	"1- Very unlike me"	"1- Very unlike me"	"3"	"4"	"3"	"Georgia"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"2-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"38"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"19"	"No"	"No"	"Yes"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	26	98	"Strongly agree"	"Somewhat disagree"	"Somewhat disagree"	"No"	"No"	"1 - Not at all"	"3"	"2"	"2"	"2"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"Florida"	"Support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Democrat"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	2		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	1	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Independent"	"Republican Party"	"NA"	"NA"	"47"	"No"	"No"	"No"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	45	49	"Neither agree nor disagree"	"Strongly disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"2"	"2"	"1- Very unlike me"	"1- Very unlike me"	"3"	"2"	"1- Very unlike me"	"1- Very unlike me"	"2"	"2"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Washington"	"Community service"	"Strongly support"	2	1	1	1	"Democrat"	"Republican"	"protesting without a permit"
"Female"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"57"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	0	70	"Strongly agree"	"Strongly disagree"	"Somewhat agree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"More than 20 years in prison"	"Strongly oppose"	2	2	1	1	"Democrat"	"Republican"	"murder"
"Male"	"White/Caucasian"	"100,000 or more"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"41"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	2	1		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"23"	"No"	"No"	"No"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	50	100	"Strongly agree"	"Strongly disagree"	"Strongly disagree"	"No"	"Yes"	"5 - A great deal"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"South Carolina"	"Strongly oppose"	"Unjustified"	"No"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"56"	"No"	"No"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	0	68	"Somewhat agree"	"Neither agree nor disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"Florida"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"38"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"90,000 – 99,999"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"46"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	0	81	"Strongly agree"	"Somewhat agree"	"Somewhat agree"	"Yes"	"No"	"1 - Not at all"	"3"	"4"	"5- Very like me"	"4"	"3"	"5- Very like me"	"2"	"3"	"3"	"3"	"2"	"3"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Neither support nor oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	1	2	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"57"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	63	71	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"2"	"3"	"2"	"2"	"3"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"More than 20 years in prison"	"Strongly oppose"	2	2	1	1	"Democrat"	"Republican"	"murder"
"Female"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"54"	"NA"	"NA"	"NA"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	71	67	"Strongly agree"	"Somewhat agree"	"Neither agree nor disagree"	"No"	"No"	"5 - A great deal"	"1- Very unlike me"	"1- Very unlike me"	"3"	"3"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"3"	"3"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"NA"	"NA"	"NA"	"NA"	"New Mexico"	"Neither support nor oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	1	2	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"70,000 – 79,999"	"4-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"23"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	30	79	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"3"	"2"	"2"	"4"	"2"	"3"	"1- Very unlike me"	"2"	"3"	"1- Very unlike me"	"2"	"1- Very unlike me"	"Florida"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"35"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	2		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"37"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1		"NA"	"NA"	"NA"
"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	2	4	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"80,000 – 89,999"	"Masters Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"59"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	0	38	"Strongly disagree"	"Strongly disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	2	2	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"50,000 – 59,999"	"High School / GED"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"20"	"No"	"No"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	6	88	"Neither agree nor disagree"	"Strongly disagree"	"Somewhat agree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"4"	"1- Very unlike me"	"3"	"3"	"3"	"1- Very unlike me"	"1- Very unlike me"	"2"	"2"	"2"	"4"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Louisiana"	"2 - 5 years in prison"	"Oppose"	2	2	1	1	"Democrat"	"Republican"	"murder"
"Male"	"White/Caucasian"	"70,000 – 79,999"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"23"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	50	50	"Somewhat disagree"	"Strongly disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"3"	"4"	"5- Very like me"	"2"	"4"	"2"	"1- Very unlike me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"5- Very like me"	"5- Very like me"	"Florida"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"44"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	2	2		"NA"	"NA"	"NA"
